SURVEY_DATE	PRODUCT_ID	PRODUCT_NAME	PRICE	VAT	EXCISE	NET	CHANGE
3.04.2006	5	LPG	673.49	112.25	156.62	404.62	-7.75
3.04.2006	6	Residual fuel oil	716.71	65.16	166.84	484.71	9.67
3.04.2006	8	Heavy fuel oil	360.01	0	31.39	328.62	-2.81
10.04.2006	1	Euro-Super 95	1289.98	215	564	510.98	3.33
10.04.2006	2	Automotive gas oil	1169.61	194.93	413	561.68	0.1
10.04.2006	3	Heating gas oil	1122.03	187	403.21	531.82	-0.71
10.04.2006	5	LPG	655.18	109.2	156.62	389.36	-18.31
10.04.2006	6	Residual fuel oil	710.32	64.57	166.84	478.91	-6.39
10.04.2006	8	Heavy fuel oil	360.77	0	31.39	329.38	0.76
24.04.2006	1	Euro-Super 95	1338.02	223	564	551.02	48.04
24.04.2006	2	Automotive gas oil	1208.09	201.35	413	593.74	38.48
24.04.2006	3	Heating gas oil	1148.88	191.48	403.21	554.19	26.85
24.04.2006	5	LPG	651.59	108.6	156.62	386.37	-3.59
24.04.2006	6	Residual fuel oil	716.7	65.15	166.84	484.71	6.38
24.04.2006	8	Heavy fuel oil	370.58	0	31.39	339.19	9.81
1.05.2006	1	Euro-Super 95	1342.06	223.68	564	554.38	4.04
1.05.2006	2	Automotive gas oil	1210.84	201.81	413	596.03	2.75
1.05.2006	3	Heating gas oil	1150.1	191.68	403.21	555.21	1.22
1.05.2006	5	LPG	651.59	108.6	156.62	386.37	0
1.05.2006	6	Residual fuel oil	706.94	64.27	166.84	475.83	-9.76
1.05.2006	8	Heavy fuel oil	365.64	0	31.39	334.25	-4.94
2.05.2006	1	Euro-Super 95	1342.06	223.68	564	554.38	4.04
2.05.2006	2	Automotive gas oil	1210.84	201.81	413	596.03	2.75
2.05.2006	3	Heating gas oil	1150.1	191.68	403.21	555.21	1.22
2.05.2006	5	LPG	651.59	108.6	156.62	386.37	0
2.05.2006	6	Residual fuel oil	706.94	64.27	166.84	475.83	-9.76
2.05.2006	8	Heavy fuel oil	365.64	0	31.39	334.25	-4.94
8.05.2006	1	Euro-Super 95	1345.29	224.22	564	557.07	3.23
8.05.2006	2	Automotive gas oil	1212.62	202.1	413	597.52	1.78
8.05.2006	3	Heating gas oil	1143.71	190.62	403.21	549.88	-6.39
8.05.2006	5	LPG	651.59	108.6	156.62	386.37	0
8.05.2006	6	Residual fuel oil	717.34	65.21	166.84	485.29	10.4
8.05.2006	8	Heavy fuel oil	362.56	0	31.39	331.17	-3.08
15.05.2006	1	Euro-Super 95	1344.22	224.04	564	556.18	-1.07
15.05.2006	2	Automotive gas oil	1202.03	200.34	413	588.69	-10.59
15.05.2006	3	Heating gas oil	1155.61	192.6	403.21	559.8	11.9
15.05.2006	5	LPG	651.59	108.6	156.62	386.37	0
15.05.2006	6	Residual fuel oil	706.99	64.27	166.84	475.88	-10.35
15.05.2006	8	Heavy fuel oil	362.43	0	31.39	331.04	-0.13
22.05.2006	1	Euro-Super 95	1337.34	222.89	564	550.45	-6.88
22.05.2006	2	Automotive gas oil	1198.22	199.7	413	585.52	-3.81
22.05.2006	3	Heating gas oil	1136.2	189.37	403.21	543.62	-19.41
22.05.2006	5	LPG	651.59	108.6	156.62	386.37	0
22.05.2006	6	Residual fuel oil	712.54	64.78	166.84	480.92	5.55
22.05.2006	8	Heavy fuel oil	355.75	0	31.39	324.36	-6.68
29.05.2006	1	Euro-Super 95	1335.81	222.63	564	549.18	-1.53
29.05.2006	2	Automotive gas oil	1196.47	199.41	413	584.06	-1.75
29.05.2006	3	Heating gas oil	1134.69	189.11	403.21	542.37	-1.51
29.05.2006	5	LPG	651.59	108.6	156.62	386.37	0
29.05.2006	6	Residual fuel oil	713.79	64.89	166.84	482.06	1.25
29.05.2006	8	Heavy fuel oil	360.22	0	31.39	328.83	4.47
5.06.2006	1	Euro-Super 95	1336.4	222.73	564	549.67	0.59
5.06.2006	2	Automotive gas oil	1196.99	199.5	413	584.49	0.52
5.06.2006	3	Heating gas oil	1133.95	188.99	403.21	541.75	-0.74
5.06.2006	5	LPG	651.59	108.6	156.62	386.37	0
5.06.2006	6	Residual fuel oil	710.57	64.6	166.84	479.13	-3.22
5.06.2006	8	Heavy fuel oil	358.26	0	31.39	326.87	-1.96
12.06.2006	1	Euro-Super 95	1336.72	222.79	564	549.93	0.32
12.06.2006	2	Automotive gas oil	1197.12	199.52	413	584.6	0.13
12.06.2006	3	Heating gas oil	1135.86	189.31	403.21	543.34	1.91
12.06.2006	5	LPG	651.59	108.6	156.62	386.37	0
12.06.2006	6	Residual fuel oil	707.87	64.35	166.84	476.68	-2.7
12.06.2006	8	Heavy fuel oil	351.39	0	31.39	320	-6.87
19.06.2006	1	Euro-Super 95	1336.72	222.79	564	549.93	0
19.06.2006	2	Automotive gas oil	1197.12	199.52	413	584.6	0
19.06.2006	3	Heating gas oil	1139.59	189.93	403.21	546.45	3.73
19.06.2006	5	LPG	651.59	108.6	156.62	386.37	0
19.06.2006	6	Residual fuel oil	714.78	64.98	166.84	482.96	6.91
19.06.2006	8	Heavy fuel oil	342.4	0	31.39	311.01	-8.99
26.06.2006	1	Euro-Super 95	1336.72	222.79	564	549.93	0
26.06.2006	2	Automotive gas oil	1197.12	199.52	413	584.6	0
26.06.2006	3	Heating gas oil	1140.45	190.08	403.21	547.16	0.86
26.06.2006	5	LPG	651.59	108.6	156.62	386.37	0
26.06.2006	6	Residual fuel oil	714.12	64.92	166.84	482.36	-0.66
26.06.2006	8	Heavy fuel oil	342.44	0	31.39	311.05	0.04
3.07.2006	1	Euro-Super 95	1354.09	225.68	564	564.41	17.37
3.07.2006	2	Automotive gas oil	1197.12	199.52	413	584.6	0
3.07.2006	3	Heating gas oil	1144.39	190.73	403.21	550.45	3.94
3.07.2006	5	LPG	651.59	108.6	156.62	386.37	0
3.07.2006	6	Residual fuel oil	710.67	64.61	166.84	479.22	-3.45
3.07.2006	8	Heavy fuel oil	342.57	0	31.39	311.18	0.13
10.07.2006	1	Euro-Super 95	1367.11	227.85	564	575.26	13.02
10.07.2006	2	Automotive gas oil	1201.87	200.31	413	588.56	4.75
10.07.2006	3	Heating gas oil	1139.53	189.92	403.21	546.4	-4.86
10.07.2006	5	LPG	651.59	108.6	156.62	386.37	0
10.07.2006	6	Residual fuel oil	712.85	64.8	166.84	481.21	2.18
10.07.2006	8	Heavy fuel oil	346.37	0	31.39	314.98	3.8
17.07.2006	1	Euro-Super 95	1385.08	230.85	564	590.23	17.97
17.07.2006	2	Automotive gas oil	1207.26	201.21	413	593.05	5.39
17.07.2006	3	Heating gas oil	1153.19	192.2	403.21	557.78	13.66
17.07.2006	5	LPG	651.59	108.6	156.62	386.37	0
17.07.2006	6	Residual fuel oil	720.93	65.54	166.84	488.55	8.09
17.07.2006	8	Heavy fuel oil	360.61	0	31.39	329.22	14.24
24.07.2006	1	Euro-Super 95	1387.42	231.24	564	592.18	2.34
24.07.2006	2	Automotive gas oil	1207.26	201.21	413	593.05	0
24.07.2006	3	Heating gas oil	1140.48	190.08	403.21	547.19	-12.71
24.07.2006	5	LPG	651.59	108.6	156.62	386.37	0
24.07.2006	6	Residual fuel oil	718.3	65.3	166.84	486.16	-2.63
24.07.2006	8	Heavy fuel oil	355.55	0	31.39	324.16	-5.06
31.07.2006	1	Euro-Super 95	1387.16	231.19	564	591.97	-0.26
31.07.2006	2	Automotive gas oil	1206.43	201.07	413	592.36	-0.83
31.07.2006	3	Heating gas oil	1143.89	190.65	403.21	550.03	3.41
31.07.2006	5	LPG	651.59	108.6	156.62	386.37	0
31.07.2006	6	Residual fuel oil	720.97	65.54	166.84	488.59	2.67
31.07.2006	8	Heavy fuel oil	358.29	0	31.39	326.9	2.74
7.08.2006	1	Euro-Super 95	1388.58	231.43	564	593.15	1.42
7.08.2006	2	Automotive gas oil	1206.43	201.07	413	592.36	0
7.08.2006	3	Heating gas oil	1149.92	191.65	403.21	555.06	6.03
7.08.2006	5	LPG	651.02	108.5	156.62	385.9	-0.57
7.08.2006	6	Residual fuel oil	728.08	66.19	166.84	495.05	7.11
7.08.2006	8	Heavy fuel oil	362	0	31.39	330.61	3.71
14.08.2006	1	Euro-Super 95	1389.48	231.58	564	593.9	0.9
14.08.2006	2	Automotive gas oil	1206.69	201.11	413	592.58	0.26
14.08.2006	3	Heating gas oil	1151.51	191.92	403.21	556.38	1.59
14.08.2006	5	LPG	651.02	108.5	156.62	385.9	0
14.08.2006	6	Residual fuel oil	727.95	66.18	166.84	494.93	-0.13
14.08.2006	8	Heavy fuel oil	360.83	0	31.39	329.44	-1.17
21.08.2006	1	Euro-Super 95	1362.07	227.01	564	571.06	-27.41
21.08.2006	2	Automotive gas oil	1207.02	201.17	413	592.85	0.33
21.08.2006	3	Heating gas oil	1147.02	191.17	403.21	552.64	-4.49
21.08.2006	5	LPG	651.02	108.5	156.62	385.9	0
21.08.2006	6	Residual fuel oil	723.21	65.75	166.84	490.62	-4.74
21.08.2006	8	Heavy fuel oil	347.73	0	31.39	316.34	-13.1
28.08.2006	1	Euro-Super 95	1329.95	221.66	564	544.29	-32.12
28.08.2006	2	Automotive gas oil	1206.81	201.13	413	592.68	-0.21
28.08.2006	3	Heating gas oil	1153.52	192.25	403.21	558.06	6.5
28.08.2006	5	LPG	651.02	108.5	156.62	385.9	0
28.08.2006	6	Residual fuel oil	711.84	64.71	166.84	480.29	-11.37
28.08.2006	8	Heavy fuel oil	345.28	0	31.39	313.89	-2.45
4.09.2006	1	Euro-Super 95	1293.31	215.55	564	513.76	-36.64
4.09.2006	2	Automotive gas oil	1188.55	198.09	413	577.46	-18.26
4.09.2006	3	Heating gas oil	1146.54	191.09	403.21	552.24	-6.98
4.09.2006	5	LPG	651	108.5	156.62	385.88	-0.02
4.09.2006	6	Residual fuel oil	721.55	65.6	166.84	489.11	9.71
4.09.2006	8	Heavy fuel oil	336.96	0	31.39	305.57	-8.32
11.09.2006	1	Euro-Super 95	1271.34	211.89	564	495.45	-21.97
11.09.2006	2	Automotive gas oil	1177.6	196.27	413	568.33	-10.95
11.09.2006	3	Heating gas oil	1132.94	188.82	403.21	540.91	-13.6
11.09.2006	5	LPG	650.38	108.4	156.62	385.36	-0.62
11.09.2006	6	Residual fuel oil	711.26	64.66	166.84	479.76	-10.29
11.09.2006	8	Heavy fuel oil	324.64	0	31.39	293.25	-12.32
18.09.2006	1	Euro-Super 95	1251.56	208.59	564	478.97	-19.78
18.09.2006	2	Automotive gas oil	1158.4	193.07	413	552.33	-19.2
18.09.2006	3	Heating gas oil	1104.26	184.04	403.21	517.01	-28.68
18.09.2006	5	LPG	649.82	108.3	156.62	384.9	-0.56
18.09.2006	6	Residual fuel oil	695.31	63.21	166.84	465.26	-15.95
18.09.2006	8	Heavy fuel oil	310.24	0	31.39	278.85	-14.4
25.09.2006	1	Euro-Super 95	1231.52	205.25	564	462.27	-20.04
25.09.2006	2	Automotive gas oil	1128.68	188.11	413	527.57	-29.72
25.09.2006	3	Heating gas oil	1086.5	181.08	403.21	502.21	-17.76
25.09.2006	5	LPG	649.64	108.27	156.62	384.75	-0.18
25.09.2006	6	Residual fuel oil	684.49	62.23	166.84	455.42	-10.82
25.09.2006	8	Heavy fuel oil	293.27	0	31.39	261.88	-16.97
2.10.2006	1	Euro-Super 95	1230.16	205.03	564	461.13	-1.36
2.10.2006	2	Automotive gas oil	1127.14	187.86	413	526.28	-1.54
2.10.2006	3	Heating gas oil	1090.28	181.71	403.21	505.36	3.78
2.10.2006	5	LPG	649	108.17	156.62	384.21	-0.64
2.10.2006	6	Residual fuel oil	671.52	61.05	166.84	443.63	-12.97
2.10.2006	8	Heavy fuel oil	295.72	0	31.39	264.33	2.45
9.10.2006	1	Euro-Super 95	1220.03	203.34	564	452.69	-10.13
9.10.2006	2	Automotive gas oil	1116.96	186.16	416	514.8	-10.18
9.10.2006	3	Heating gas oil	1085.99	181	403.21	501.78	-4.29
9.10.2006	5	LPG	609.37	101.56	125.27	382.54	-39.63
9.10.2006	6	Residual fuel oil	666.31	60.57	166.84	438.9	-5.21
9.10.2006	8	Heavy fuel oil	291.81	0	31.39	260.42	-3.91
16.10.2006	1	Euro-Super 95	1219.79	203.3	564	452.49	-0.24
16.10.2006	2	Automotive gas oil	1116.96	186.16	416	514.8	0
16.10.2006	3	Heating gas oil	1085.72	180.95	403.21	501.56	-0.27
16.10.2006	5	LPG	609.37	101.56	125.27	382.54	0
16.10.2006	6	Residual fuel oil	670.4	60.95	166.84	442.61	4.09
16.10.2006	8	Heavy fuel oil	302.45	0	31.39	271.06	10.64
23.10.2006	1	Euro-Super 95	1219.79	203.3	564	452.49	0
23.10.2006	2	Automotive gas oil	1116.96	186.16	416	514.8	0
23.10.2006	3	Heating gas oil	1083.68	180.61	403.21	499.86	-2.04
23.10.2006	5	LPG	609.37	101.56	125.27	382.54	0
23.10.2006	6	Residual fuel oil	668.57	60.78	166.84	440.95	-1.83
23.10.2006	8	Heavy fuel oil	297.68	0	31.39	266.29	-4.77
30.10.2006	1	Euro-Super 95	1219.79	203.3	564	452.49	0
30.10.2006	2	Automotive gas oil	1117.02	186.17	416	514.85	0.06
30.10.2006	3	Heating gas oil	1089.03	181.5	403.21	504.32	5.35
30.10.2006	5	LPG	609.37	101.56	125.27	382.54	0
30.10.2006	6	Residual fuel oil	666.37	60.58	166.84	438.95	-2.2
30.10.2006	8	Heavy fuel oil	297.49	0	31.39	266.1	-0.19
6.11.2006	1	Euro-Super 95	1220.03	203.34	564	452.69	0.24
6.11.2006	2	Automotive gas oil	1116.81	186.13	416	514.68	-0.21
6.11.2006	3	Heating gas oil	1072.37	178.73	403.21	490.43	-16.66
6.11.2006	5	LPG	609.37	101.56	125.27	382.54	0
6.11.2006	6	Residual fuel oil	659.66	59.97	166.84	432.85	-6.71
6.11.2006	8	Heavy fuel oil	295.17	0	31.39	263.78	-2.32
13.11.2006	1	Euro-Super 95	1219.93	203.32	564	452.61	-0.1
13.11.2006	2	Automotive gas oil	1116.14	186.02	416	514.12	-0.67
13.11.2006	3	Heating gas oil	1081.6	180.27	403.21	498.12	9.23
13.11.2006	5	LPG	609.37	101.56	125.27	382.54	0
13.11.2006	6	Residual fuel oil	660.14	60.01	166.84	433.29	0.48
13.11.2006	8	Heavy fuel oil	295.53	0	31.39	264.14	0.36
20.11.2006	1	Euro-Super 95	1218.78	203.13	564	451.65	-1.15
20.11.2006	2	Automotive gas oil	1113.76	185.63	416	512.13	-2.38
20.11.2006	3	Heating gas oil	1081.52	180.25	403.21	498.06	-0.08
20.11.2006	5	LPG	609.37	101.56	125.27	382.54	0
20.11.2006	6	Residual fuel oil	658.85	59.9	166.84	432.11	-1.29
20.11.2006	8	Heavy fuel oil	291.95	0	31.39	260.56	-3.58
27.11.2006	1	Euro-Super 95	1218.89	203.15	564	451.74	0.11
27.11.2006	2	Automotive gas oil	1113.87	185.64	416	512.23	0.11
27.11.2006	3	Heating gas oil	1075.81	179.3	403.21	493.3	-5.71
27.11.2006	5	LPG	609.37	101.56	125.27	382.54	0
27.11.2006	6	Residual fuel oil	652.55	59.32	166.84	426.39	-6.3
27.11.2006	8	Heavy fuel oil	285.5	0	31.39	254.11	-6.45
4.12.2006	1	Euro-Super 95	1219.22	203.2	564	452.02	0.33
4.12.2006	2	Automotive gas oil	1113.87	185.64	416	512.23	0
4.12.2006	3	Heating gas oil	1089.8	181.63	403.21	504.96	13.99
4.12.2006	5	LPG	609.37	101.56	125.27	382.54	0
4.12.2006	6	Residual fuel oil	660.89	60.08	166.84	433.97	8.34
4.12.2006	8	Heavy fuel oil	287.4	0	31.39	256.01	1.9
11.12.2006	1	Euro-Super 95	1219.22	203.2	564	452.02	0
11.12.2006	2	Automotive gas oil	1113.87	185.64	416	512.23	0
11.12.2006	3	Heating gas oil	1080.3	180.05	403.21	497.04	-9.5
11.12.2006	5	LPG	609.37	101.56	125.27	382.54	0
11.12.2006	6	Residual fuel oil	654.06	59.46	166.84	427.76	-6.83
11.12.2006	8	Heavy fuel oil	281.48	0	31.39	250.09	-5.92
18.12.2006	1	Euro-Super 95	1219.22	203.2	564	452.02	0
18.12.2006	2	Automotive gas oil	1113.87	185.64	416	512.23	0
18.12.2006	3	Heating gas oil	1082.01	180.33	403.21	498.47	1.71
18.12.2006	5	LPG	609.37	101.56	125.27	382.54	0
18.12.2006	6	Residual fuel oil	650.82	59.17	166.84	424.81	-3.24
18.12.2006	8	Heavy fuel oil	284.68	0	31.39	253.29	3.2
8.01.2007	1	Euro-Super 95	1218.68	203.11	564	451.57	-0.54
8.01.2007	2	Automotive gas oil	1114.29	185.71	416	512.58	0.42
8.01.2007	3	Heating gas oil	1055.18	175.86	403.21	476.11	-26.83
8.01.2007	5	LPG	609.37	101.56	125.27	382.54	0
8.01.2007	6	Residual fuel oil	641.55	58.32	166.84	416.39	-9.27
8.01.2007	8	Heavy fuel oil	276.74	0	31.39	245.35	-7.94
15.01.2007	1	Euro-Super 95	1207.69	201.28	564	442.41	-10.99
15.01.2007	2	Automotive gas oil	1098.03	183	416	499.03	-16.26
15.01.2007	3	Heating gas oil	1045.66	174.28	403.21	468.17	-9.52
15.01.2007	5	LPG	609.37	101.56	125.27	382.54	0
15.01.2007	6	Residual fuel oil	641.31	58.3	166.84	416.17	-0.24
15.01.2007	8	Heavy fuel oil	275.78	0	31.39	244.39	-0.96
22.01.2007	1	Euro-Super 95	1198.79	199.8	564	434.99	-8.9
22.01.2007	2	Automotive gas oil	1079.86	179.98	416	483.88	-18.17
22.01.2007	3	Heating gas oil	1033.35	172.22	403.21	457.92	-12.31
22.01.2007	5	LPG	609.37	101.56	125.27	382.54	0
22.01.2007	6	Residual fuel oil	625.85	56.9	166.84	402.11	-15.46
22.01.2007	8	Heavy fuel oil	263.36	0	31.39	231.97	-12.42
29.01.2007	1	Euro-Super 95	1198.22	199.7	564	434.52	-0.57
29.01.2007	2	Automotive gas oil	1079.72	179.95	416	483.77	-0.14
29.01.2007	3	Heating gas oil	1046.83	174.47	403.21	469.15	13.48
29.01.2007	5	LPG	609.37	101.56	125.27	382.54	0
29.01.2007	6	Residual fuel oil	644.62	58.6	166.84	419.18	18.77
29.01.2007	8	Heavy fuel oil	271.59	0	31.39	240.2	8.23
5.02.2007	1	Euro-Super 95	1198.59	199.76	564	434.83	0.37
5.02.2007	2	Automotive gas oil	1079.34	179.89	416	483.45	-0.38
5.02.2007	3	Heating gas oil	1054.47	175.74	403.21	475.52	7.64
5.02.2007	5	LPG	609.37	101.56	125.27	382.54	0
5.02.2007	6	Residual fuel oil	645.12	58.65	166.84	419.63	0.5
5.02.2007	8	Heavy fuel oil	279.43	0	31.39	248.04	7.84
12.02.2007	1	Euro-Super 95	1200.79	200.13	564	436.66	2.2
12.02.2007	2	Automotive gas oil	1081.68	180.28	416	485.4	2.34
12.02.2007	3	Heating gas oil	1056.87	176.14	403.21	477.52	2.4
12.02.2007	5	LPG	609.37	101.56	125.27	382.54	0
12.02.2007	6	Residual fuel oil	651.39	59.22	166.84	425.33	6.27
12.02.2007	8	Heavy fuel oil	290.97	0	31.39	259.58	11.54
19.02.2007	1	Euro-Super 95	1201.46	200.24	564	437.22	0.67
19.02.2007	2	Automotive gas oil	1082.07	180.34	416	485.73	0.39
19.02.2007	3	Heating gas oil	1049.86	174.98	403.21	471.67	-7.01
19.02.2007	5	LPG	609.37	101.56	125.27	382.54	0
19.02.2007	6	Residual fuel oil	644.86	58.62	166.84	419.4	-6.53
19.02.2007	8	Heavy fuel oil	281.07	0	31.39	249.68	-9.9
26.02.2007	1	Euro-Super 95	1221.66	203.61	564	454.05	20.2
26.02.2007	2	Automotive gas oil	1097.83	182.97	416	498.86	15.76
26.02.2007	3	Heating gas oil	1060.79	176.8	403.21	480.78	10.93
26.02.2007	5	LPG	609.37	101.56	125.27	382.54	0
26.02.2007	6	Residual fuel oil	653.13	59.38	166.84	426.91	8.27
26.02.2007	8	Heavy fuel oil	289.13	0	31.39	257.74	8.06
5.03.2007	1	Euro-Super 95	1231.49	205.25	564	462.24	9.83
5.03.2007	2	Automotive gas oil	1099.76	183.29	416	500.47	1.93
5.03.2007	3	Heating gas oil	1064.91	177.48	403.21	484.22	4.12
5.03.2007	5	LPG	609.37	101.56	125.27	382.54	0
5.03.2007	6	Residual fuel oil	653.55	59.41	166.84	427.3	0.42
5.03.2007	8	Heavy fuel oil	297.1	0	31.39	265.71	7.97
12.03.2007	1	Euro-Super 95	1241.27	206.88	564	470.39	9.78
12.03.2007	2	Automotive gas oil	1108.92	184.82	416	508.1	9.16
12.03.2007	3	Heating gas oil	1068.24	178.04	403.21	486.99	3.33
12.03.2007	5	LPG	609.37	101.56	125.27	382.54	0
12.03.2007	6	Residual fuel oil	656.85	59.71	166.84	430.3	3.3
12.03.2007	8	Heavy fuel oil	298.1	0	31.39	266.71	1
19.03.2007	1	Euro-Super 95	1240.75	206.79	564	469.96	-0.52
19.03.2007	2	Automotive gas oil	1108.92	184.82	416	508.1	0
19.03.2007	3	Heating gas oil	1065.63	177.6	403.21	484.82	-2.61
19.03.2007	5	LPG	609.37	101.56	125.27	382.54	0
19.03.2007	6	Residual fuel oil	649.98	59.09	166.84	424.05	-6.87
19.03.2007	8	Heavy fuel oil	294.33	0	31.39	262.94	-3.77
26.03.2007	1	Euro-Super 95	1240.43	206.74	564	469.69	-0.32
26.03.2007	2	Automotive gas oil	1108.45	184.74	416	507.71	-0.47
26.03.2007	3	Heating gas oil	1067.03	177.84	403.21	485.98	1.4
26.03.2007	5	LPG	609.37	101.56	125.27	382.54	0
26.03.2007	6	Residual fuel oil	651.28	59.21	166.84	425.23	1.3
26.03.2007	8	Heavy fuel oil	301.7	0	31.39	270.31	7.37
2.04.2007	1	Euro-Super 95	1256.4	209.4	564	483	15.97
2.04.2007	2	Automotive gas oil	1113.86	185.64	416	512.22	5.41
2.04.2007	3	Heating gas oil	1083.59	180.6	403.21	499.78	16.56
2.04.2007	5	LPG	609.37	101.56	125.27	382.54	0
2.04.2007	6	Residual fuel oil	661.98	60.18	166.84	434.96	10.7
2.04.2007	8	Heavy fuel oil	314.15	0	31.39	282.76	12.45
16.04.2007	1	Euro-Super 95	1276.21	212.7	564	499.51	19.81
16.04.2007	2	Automotive gas oil	1127.27	187.88	416	523.39	13.41
16.04.2007	3	Heating gas oil	1096.26	182.71	403.21	510.34	12.67
16.04.2007	5	LPG	631.63	105.27	125.27	401.09	22.26
16.04.2007	6	Residual fuel oil	675.43	61.4	166.84	447.19	13.45
16.04.2007	8	Heavy fuel oil	318.48	0	31.39	287.09	4.33
23.04.2007	1	Euro-Super 95	1279.61	213.27	564	502.34	3.4
23.04.2007	2	Automotive gas oil	1128.12	188.02	416	524.1	0.85
23.04.2007	3	Heating gas oil	1087.72	181.29	403.21	503.22	-8.54
23.04.2007	5	LPG	641	106.83	125.27	408.9	9.37
23.04.2007	6	Residual fuel oil	680.62	61.87	166.84	451.91	5.19
23.04.2007	8	Heavy fuel oil	321.62	0	31.39	290.23	3.14
30.04.2007	1	Euro-Super 95	1293.63	215.61	564	514.02	14.02
30.04.2007	2	Automotive gas oil	1128.71	188.12	416	524.59	0.59
30.04.2007	3	Heating gas oil	1088.56	181.43	403.21	503.92	0.84
30.04.2007	5	LPG	621.38	103.56	125.27	392.55	-19.62
30.04.2007	6	Residual fuel oil	673.23	61.2	166.84	445.19	-7.39
30.04.2007	8	Heavy fuel oil	330.08	0	31.39	298.69	8.46
7.05.2007	1	Euro-Super 95	1309.43	218.24	564	527.19	15.8
7.05.2007	2	Automotive gas oil	1129.3	188.22	416	525.08	0.59
7.05.2007	3	Heating gas oil	1091.5	181.92	403.21	506.37	2.94
7.05.2007	5	LPG	621.38	103.56	125.27	392.55	0
7.05.2007	6	Residual fuel oil	675.77	61.43	166.84	447.5	2.54
7.05.2007	8	Heavy fuel oil	333.11	0	31.39	301.72	3.03
14.05.2007	1	Euro-Super 95	1312.83	218.8	564	530.03	3.4
14.05.2007	2	Automotive gas oil	1129	188.17	416	524.83	-0.3
14.05.2007	3	Heating gas oil	1090.84	181.81	403.21	505.82	-0.66
14.05.2007	5	LPG	619.89	103.31	125.27	391.31	-1.49
14.05.2007	6	Residual fuel oil	674.83	61.35	166.84	446.64	-0.94
14.05.2007	8	Heavy fuel oil	327.81	0	31.39	296.42	-5.3
21.05.2007	1	Euro-Super 95	1326.55	221.09	564	541.46	13.72
21.05.2007	2	Automotive gas oil	1131.89	188.65	416	527.24	2.89
21.05.2007	3	Heating gas oil	1097.65	182.94	403.21	511.5	6.81
21.05.2007	5	LPG	617.47	102.91	125.27	389.29	-2.42
21.05.2007	6	Residual fuel oil	677.6	61.6	166.84	449.16	2.77
21.05.2007	8	Heavy fuel oil	333.7	0	31.39	302.31	5.89
28.05.2007	1	Euro-Super 95	1342.73	223.79	564	554.94	16.18
28.05.2007	2	Automotive gas oil	1139.33	189.89	416	533.44	7.44
28.05.2007	3	Heating gas oil	1101.48	183.58	403.21	514.69	3.83
28.05.2007	5	LPG	615.97	102.66	125.27	388.04	-1.5
28.05.2007	6	Residual fuel oil	679.58	61.78	166.84	450.96	1.98
28.05.2007	8	Heavy fuel oil	344.7	0	31.39	313.31	11
4.06.2007	1	Euro-Super 95	1343.85	223.98	564	555.87	1.12
4.06.2007	2	Automotive gas oil	1147.78	191.3	423	533.48	8.45
4.06.2007	3	Heating gas oil	1092.7	182.12	403.21	507.37	-8.78
4.06.2007	5	LPG	615.97	102.66	125.27	388.04	0
4.06.2007	6	Residual fuel oil	679.79	61.8	166.84	451.15	0.21
4.06.2007	8	Heavy fuel oil	337.34	0	31.39	305.95	-7.36
11.06.2007	1	Euro-Super 95	1346.21	224.37	564	557.84	2.36
11.06.2007	2	Automotive gas oil	1150.77	191.79	423	535.98	2.99
11.06.2007	3	Heating gas oil	1103.84	183.97	403.21	516.66	11.14
11.06.2007	5	LPG	615.97	102.66	125.27	388.04	0
11.06.2007	6	Residual fuel oil	683.28	62.12	166.84	454.32	3.49
11.06.2007	8	Heavy fuel oil	343.01	0	31.39	311.62	5.67
18.06.2007	1	Euro-Super 95	1346.14	224.36	564	557.78	-0.07
18.06.2007	2	Automotive gas oil	1151.9	191.98	423	536.92	1.13
18.06.2007	3	Heating gas oil	1107.45	184.57	403.21	519.67	3.61
18.06.2007	5	LPG	614.47	102.41	125.27	386.79	-1.5
18.06.2007	6	Residual fuel oil	687.7	62.52	166.84	458.34	4.42
18.06.2007	8	Heavy fuel oil	347.55	0	31.39	316.16	4.54
25.06.2007	1	Euro-Super 95	1350.93	225.16	564	561.77	4.79
25.06.2007	2	Automotive gas oil	1156.35	192.72	423	540.63	4.45
25.06.2007	3	Heating gas oil	1112.49	185.42	403.21	523.86	5.04
25.06.2007	5	LPG	614.47	102.41	125.27	386.79	0
25.06.2007	6	Residual fuel oil	694.03	63.09	166.84	464.1	6.33
25.06.2007	8	Heavy fuel oil	350.1	0	31.39	318.71	2.55
2.07.2007	1	Euro-Super 95	1351.09	225.18	564	561.91	0.16
2.07.2007	2	Automotive gas oil	1157.81	192.97	423	541.84	1.46
2.07.2007	3	Heating gas oil	1107.82	184.64	403.21	519.97	-4.67
2.07.2007	5	LPG	615.96	102.66	125.27	388.03	1.49
2.07.2007	6	Residual fuel oil	693.16	63.01	166.84	463.31	-0.87
2.07.2007	8	Heavy fuel oil	361.47	0	31.39	330.08	11.37
9.07.2007	1	Euro-Super 95	1352.35	225.39	564	562.96	1.26
9.07.2007	2	Automotive gas oil	1158.59	193.1	423	542.49	0.78
9.07.2007	3	Heating gas oil	1115.79	185.96	403.21	526.62	7.97
9.07.2007	5	LPG	615.96	102.66	125.27	388.03	0
9.07.2007	6	Residual fuel oil	707.71	64.34	166.84	476.53	14.55
